source_system,academic_year,institution,institution_chinese,programme_code,programme_id,programme_title,programme_title_chinese,award_level,area_of_study,funding_category,mode_of_study,normal_duration,tuition_fee,score_system,score_comparability_group,score_formula,score_formula_url,upper_quartile,median,lower_quartile,mean,highest,lowest_or_minimum_admitted,min_or_other_score,requirements_summary,chinese_requirement,english_requirement,math_requirement,citizenship_requirement,elective_requirements,specific_subject_requirements,interview_or_portfolio,selection_notes,programme_description,articulation_or_career_notes,programme_url,score_source_url,requirements_source_url,raw_source_local_path,source_confidence,last_retrieved_at,notes
cspe,2025/26,Hong Kong Institute of Technology,,CIT/01,0B75BD8F-11B6-4309-BEEE-4E86E3D7CDCF,Higher Diploma in Health Care,,Higher Diploma,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=MEI3NUJEOEYtMTFCNi00MzA5LUJFRUUtNEU4NkUzRDdDRENG&provId=CIT/01&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_CIT01.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=MEI3NUJEOEYtMTFCNi00MzA5LUJFRUUtNEU4NkUzRDdDRENG&provId=CIT/01&year=2025/26,data/raw/cspe/details/2025_26/cit-01-hong-kong-institute-of-technology.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Hong Kong Institute of Technology,,CIT/01,4DEDF080-643B-405F-B530-6C9024D2F200,Higher Diploma in Information Technology (Computing),,Higher Diploma,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=NERFREYwODAtNjQzQi00MDVGLUI1MzAtNkM5MDI0RDJGMjAw&provId=CIT/01&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_CIT01.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=NERFREYwODAtNjQzQi00MDVGLUI1MzAtNkM5MDI0RDJGMjAw&provId=CIT/01&year=2025/26,data/raw/cspe/details/2025_26/cit-01-hong-kong-institute-of-technology.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Hong Kong Metropolitan University,,OU/01,7B9799AB-1B22-4142-B21C-E09F494C271B,"Bachelor of Applied Psychology with Honours, Bachelor of Business Management with Honours",,Bachelor's Degree,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=N0I5Nzk5QUItMUIyMi00MTQyLUIyMUMtRTA5RjQ5NEMyNzFC&provId=OU/01&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_OU01.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=N0I5Nzk5QUItMUIyMi00MTQyLUIyMUMtRTA5RjQ5NEMyNzFC&provId=OU/01&year=2025/26,data/raw/cspe/details/2025_26/ou-01-hong-kong-metropolitan-university.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Hong Kong Metropolitan University,,OU/01,AC7E314C-35C2-4C71-9E43-11DC1757D083,"Bachelor of Applied Science with Honours in Integrated Testing, Inspection and Certification (Full-time)",,Bachelor's Degree,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=QUM3RTMxNEMtMzVDMi00QzcxLTlFNDMtMTFEQzE3NTdEMDgz&provId=OU/01&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_OU01.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=QUM3RTMxNEMtMzVDMi00QzcxLTlFNDMtMTFEQzE3NTdEMDgz&provId=OU/01&year=2025/26,data/raw/cspe/details/2025_26/ou-01-hong-kong-metropolitan-university.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Hong Kong Metropolitan University,,OU/01,C043628D-22DA-494C-ADA7-E5AB9767EE96,Bachelor of Arts with Honours in Chinese (Full-time),,Bachelor's Degree,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=QzA0MzYyOEQtMjJEQS00OTRDLUFEQTctRTVBQjk3NjdFRTk2&provId=OU/01&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_OU01.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=QzA0MzYyOEQtMjJEQS00OTRDLUFEQTctRTVBQjk3NjdFRTk2&provId=OU/01&year=2025/26,data/raw/cspe/details/2025_26/ou-01-hong-kong-metropolitan-university.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Hong Kong Metropolitan University,,OU/01,283E98DB-A398-48C8-8132-50DEB97A2091,Bachelor of Arts with Honours in Creative Advertising and Media Design,,Bachelor's Degree,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=MjgzRTk4REItQTM5OC00OEM4LTgxMzItNTBERUI5N0EyMDkx&provId=OU/01&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_OU01.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=MjgzRTk4REItQTM5OC00OEM4LTgxMzItNTBERUI5N0EyMDkx&provId=OU/01&year=2025/26,data/raw/cspe/details/2025_26/ou-01-hong-kong-metropolitan-university.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Hong Kong Metropolitan University,,OU/01,56F79C9F-9C01-48CE-8D72-8A3E89D27D54,Bachelor of Arts with Honours in Creative Writing and Film Arts (Full-time),,Bachelor's Degree,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=NTZGNzlDOUYtOUMwMS00OENFLThENzItOEEzRTg5RDI3RDU0&provId=OU/01&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_OU01.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=NTZGNzlDOUYtOUMwMS00OENFLThENzItOEEzRTg5RDI3RDU0&provId=OU/01&year=2025/26,data/raw/cspe/details/2025_26/ou-01-hong-kong-metropolitan-university.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Hong Kong Metropolitan University,,OU/01,4B038A69-FD39-40EF-A29E-FD0A37F0E63A,Bachelor of Arts with Honours in English Language and Culture,,Bachelor's Degree,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=NEIwMzhBNjktRkQzOS00MEVGLUEyOUUtRkQwQTM3RjBFNjNB&provId=OU/01&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_OU01.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=NEIwMzhBNjktRkQzOS00MEVGLUEyOUUtRkQwQTM3RjBFNjNB&provId=OU/01&year=2025/26,data/raw/cspe/details/2025_26/ou-01-hong-kong-metropolitan-university.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Hong Kong Metropolitan University,,OU/01,5D011EF6-52E9-470E-A5D0-FE0FE2505223,Bachelor of Arts with Honours in Language Studies and Translation,,Bachelor's Degree,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=NUQwMTFFRjYtNTJFOS00NzBFLUE1RDAtRkUwRkUyNTA1MjIz&provId=OU/01&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_OU01.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=NUQwMTFFRjYtNTJFOS00NzBFLUE1RDAtRkUwRkUyNTA1MjIz&provId=OU/01&year=2025/26,data/raw/cspe/details/2025_26/ou-01-hong-kong-metropolitan-university.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Hong Kong Metropolitan University,,OU/01,C8E66143-C283-40A7-8117-016CC9531371,Bachelor of Arts with Honours in New Music and Interactive Entertainment (Full-time),,Bachelor's Degree,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=QzhFNjYxNDMtQzI4My00MEE3LTgxMTctMDE2Q0M5NTMxMzcx&provId=OU/01&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_OU01.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=QzhFNjYxNDMtQzI4My00MEE3LTgxMTctMDE2Q0M5NTMxMzcx&provId=OU/01&year=2025/26,data/raw/cspe/details/2025_26/ou-01-hong-kong-metropolitan-university.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Hong Kong Metropolitan University,,OU/01,90DFFE23-9162-4461-B319-A0AFD96EBBCB,Bachelor of Business Administration with Honours in Aviation Services Management (Full-time),,Bachelor's Degree,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=OTBERkZFMjMtOTE2Mi00NDYxLUIzMTktQTBBRkQ5NkVCQkNC&provId=OU/01&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_OU01.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=OTBERkZFMjMtOTE2Mi00NDYxLUIzMTktQTBBRkQ5NkVCQkNC&provId=OU/01&year=2025/26,data/raw/cspe/details/2025_26/ou-01-hong-kong-metropolitan-university.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Hong Kong Metropolitan University,,OU/01,AB97E696-0265-4290-B4CF-3CBE19C6B123,Bachelor of Business Administration with Honours in Business Management,,Bachelor's Degree,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=QUI5N0U2OTYtMDI2NS00MjkwLUI0Q0YtM0NCRTE5QzZCMTIz&provId=OU/01&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_OU01.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=QUI5N0U2OTYtMDI2NS00MjkwLUI0Q0YtM0NCRTE5QzZCMTIz&provId=OU/01&year=2025/26,data/raw/cspe/details/2025_26/ou-01-hong-kong-metropolitan-university.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Hong Kong Metropolitan University,,OU/01,CB1CB5A2-89E8-4A2D-ADFE-4076793E444D,Bachelor of Business Administration with Honours in Finance and Financial Technology (Full-time),,Bachelor's Degree,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=Q0IxQ0I1QTItODlFOC00QTJELUFERkUtNDA3Njc5M0U0NDRE&provId=OU/01&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_OU01.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=Q0IxQ0I1QTItODlFOC00QTJELUFERkUtNDA3Njc5M0U0NDRE&provId=OU/01&year=2025/26,data/raw/cspe/details/2025_26/ou-01-hong-kong-metropolitan-university.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Hong Kong Metropolitan University,,OU/01,D1438F42-407F-49FB-A54E-B11BE9DE87F2,Bachelor of Business Administration with Honours in Global Business,,Bachelor's Degree,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=RDE0MzhGNDItNDA3Ri00OUZCLUE1NEUtQjExQkU5REU4N0Yy&provId=OU/01&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_OU01.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=RDE0MzhGNDItNDA3Ri00OUZCLUE1NEUtQjExQkU5REU4N0Yy&provId=OU/01&year=2025/26,data/raw/cspe/details/2025_26/ou-01-hong-kong-metropolitan-university.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Hong Kong Metropolitan University,,OU/01,02BE61CE-DA01-4D80-99F6-0DA5E66B41DA,Bachelor of Business Administration with Honours in Global Marketing and Supply Chain Management (Full-time),,Bachelor's Degree,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=MDJCRTYxQ0UtREEwMS00RDgwLTk5RjYtMERBNUU2NkI0MURB&provId=OU/01&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_OU01.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=MDJCRTYxQ0UtREEwMS00RDgwLTk5RjYtMERBNUU2NkI0MURB&provId=OU/01&year=2025/26,data/raw/cspe/details/2025_26/ou-01-hong-kong-metropolitan-university.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Hong Kong Metropolitan University,,OU/01,A3A33EDE-EC86-4CB7-8220-4EA44D0C860D,Bachelor of Business Administration with Honours in Human Resource Management,,Bachelor's Degree,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=QTNBMzNFREUtRUM4Ni00Q0I3LTgyMjAtNEVBNDREMEM4NjBE&provId=OU/01&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_OU01.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=QTNBMzNFREUtRUM4Ni00Q0I3LTgyMjAtNEVBNDREMEM4NjBE&provId=OU/01&year=2025/26,data/raw/cspe/details/2025_26/ou-01-hong-kong-metropolitan-university.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Hong Kong Metropolitan University,,OU/01,C9DD11BA-112D-4A68-9734-5EAB24A3EB2E,Bachelor of Business Administration with Honours in International Hospitality and Attractions Management (Full-time),,Bachelor's Degree,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=QzlERDExQkEtMTEyRC00QTY4LTk3MzQtNUVBQjI0QTNFQjJF&provId=OU/01&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_OU01.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=QzlERDExQkEtMTEyRC00QTY4LTk3MzQtNUVBQjI0QTNFQjJF&provId=OU/01&year=2025/26,data/raw/cspe/details/2025_26/ou-01-hong-kong-metropolitan-university.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Hong Kong Metropolitan University,,OU/01,383A0EAE-77DC-4098-8E5C-D7AECFAC4AF8,Bachelor of Business Administration with Honours in Marketing,,Bachelor's Degree,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=MzgzQTBFQUUtNzdEQy00MDk4LThFNUMtRDdBRUNGQUM0QUY4&provId=OU/01&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_OU01.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=MzgzQTBFQUUtNzdEQy00MDk4LThFNUMtRDdBRUNGQUM0QUY4&provId=OU/01&year=2025/26,data/raw/cspe/details/2025_26/ou-01-hong-kong-metropolitan-university.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Hong Kong Metropolitan University,,OU/01,499E1B8E-0500-4208-9D3B-A4E64645F23E,Bachelor of Business Administration with Honours in Professional Accounting,,Bachelor's Degree,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=NDk5RTFCOEUtMDUwMC00MjA4LTlEM0ItQTRFNjQ2NDVGMjNF&provId=OU/01&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_OU01.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=NDk5RTFCOEUtMDUwMC00MjA4LTlEM0ItQTRFNjQ2NDVGMjNF&provId=OU/01&year=2025/26,data/raw/cspe/details/2025_26/ou-01-hong-kong-metropolitan-university.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Hong Kong Metropolitan University,,OU/01,09BD43A6-7443-4A18-B6E7-3351DBC2F6F0,Bachelor of Business Administration with Honours in Real Estate and Surveying,,Bachelor's Degree,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=MDlCRDQzQTYtNzQ0My00QTE4LUI2RTctMzM1MURCQzJGNkYw&provId=OU/01&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_OU01.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=MDlCRDQzQTYtNzQ0My00QTE4LUI2RTctMzM1MURCQzJGNkYw&provId=OU/01&year=2025/26,data/raw/cspe/details/2025_26/ou-01-hong-kong-metropolitan-university.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Hong Kong Metropolitan University,,OU/01,BFED1959-EEF8-4C50-87D8-0F57DEDB63FB,Bachelor of Business Administration with Honours in Sports and eSports Management,,Bachelor's Degree,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=QkZFRDE5NTktRUVGOC00QzUwLTg3RDgtMEY1N0RFREI2M0ZC&provId=OU/01&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_OU01.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=QkZFRDE5NTktRUVGOC00QzUwLTg3RDgtMEY1N0RFREI2M0ZC&provId=OU/01&year=2025/26,data/raw/cspe/details/2025_26/ou-01-hong-kong-metropolitan-university.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Hong Kong Metropolitan University,,OU/01,8D56AA31-89D7-46EF-AF39-92F615291B50,Bachelor of Business Administration with Honours in Sports and Recreation Management (Full-time),,Bachelor's Degree,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=OEQ1NkFBMzEtODlENy00NkVGLUFGMzktOTJGNjE1MjkxQjUw&provId=OU/01&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_OU01.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=OEQ1NkFBMzEtODlENy00NkVGLUFGMzktOTJGNjE1MjkxQjUw&provId=OU/01&year=2025/26,data/raw/cspe/details/2025_26/ou-01-hong-kong-metropolitan-university.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Hong Kong Metropolitan University,,OU/01,93D553E3-A3E1-4450-A8B8-3C59A39154CD,Bachelor of Business Administration with Honours in Sustainable Tourism and Hospitality Management,,Bachelor's Degree,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=OTNENTUzRTMtQTNFMS00NDUwLUE4QjgtM0M1OUEzOTE1NENE&provId=OU/01&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_OU01.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=OTNENTUzRTMtQTNFMS00NDUwLUE4QjgtM0M1OUEzOTE1NENE&provId=OU/01&year=2025/26,data/raw/cspe/details/2025_26/ou-01-hong-kong-metropolitan-university.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Hong Kong Metropolitan University,,OU/01,3B27F576-2056-4FEF-B3CA-4821A2AAA150,Bachelor of Education with Honours (Chinese Language Teaching) and Bachelor of Language Studies with Honours (Applied Chinese Language Studies),,Bachelor's Degree,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=M0IyN0Y1NzYtMjA1Ni00RkVGLUIzQ0EtNDgyMUEyQUFBMTUw&provId=OU/01&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_OU01.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=M0IyN0Y1NzYtMjA1Ni00RkVGLUIzQ0EtNDgyMUEyQUFBMTUw&provId=OU/01&year=2025/26,data/raw/cspe/details/2025_26/ou-01-hong-kong-metropolitan-university.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
cspe,2025/26,Hong Kong Metropolitan University,,OU/01,82B99E54-349E-4377-9A66-270A7C334772,Bachelor of Education with Honours (Putonghua and Chinese Language Education) and Bachelor of Language Studies with Honours (Chinese Linguistic Studies),,Bachelor's Degree,,,,,,CSPE Common Scoring System or institution-submitted statistics,cspe_common_scoring_or_provider_grouped,"HKDSE 5**=7, 5*=6, 5=5, 4=4, 3=3, 2=2, 1=1, U=0 unless source notes otherwise",,,,,,,,,,,,,,,,,,,,https://www.cspe.edu.hk/en/ipass/prog-details?progId=ODJCOTlFNTQtMzQ5RS00Mzc3LTlBNjYtMjcwQTdDMzM0Nzcy&provId=OU/01&year=2025/26,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_OU01.pdf,https://www.cspe.edu.hk/en/ipass/prog-details?progId=ODJCOTlFNTQtMzQ5RS00Mzc3LTlBNjYtMjcwQTdDMzM0Nzcy&provId=OU/01&year=2025/26,data/raw/cspe/details/2025_26/ou-01-hong-kong-metropolitan-university.html,catalog_only_needs_score_extraction,,Seed row; actual score fields pending extraction from CSPE detail HTML/PDF.
